JHWY	INTERSECTION	TYPE	LATITUDE	LONGITUDE
j100	DAG  	VORTAC  	34.962444	116.578167
j100	CLARR	RPRT_PT 	35.675778	115.679639
j100	LAS  	VORTAC  	36.079694	115.159806
j100	NORRA	RPRT_PT 	36.759278	114.281139
j100	BCE  	VORTAC  	37.689194	112.303889
j100	CISCO	COORDN FIX	39.303333	109.398111
j100	EKR  	VOR     	40.067472	107.924889
j100	SNY  	VORTAC  	41.096667	102.983000
j100	OBH  	VORTAC  	41.375722	98.353583
j100	DEFIN	RPRT_PT 	41.842333	95.358694
j100	JORDY	RPRT_PT 	42.086472	93.525806
j100	DBQ  	VORTAC  	42.401472	90.709083
j100	COTON	RPRT_PT 	42.319889	89.312167
j100	OBK  	VORTAC  	42.223806	87.951639
j101	IAH  	VORTAC  	29.956944	95.345722
j101	LFK  	VORTAC  	31.162361	94.716944
j101	MOTLY	RPRT_PT 	31.849722	94.098833
j101	EMG  	VORTAC  	32.400167	93.595139
j101	WOOTN	RPRT_PT 	33.510944	92.915778
j101	MATIE	RPRT_PT 	34.118639	92.535694
j101	LIT  	VORTAC  	34.677667	92.180500
j101	IGLOO	RPRT_PT 	35.810361	91.739583
j101	PLIED	RPRT_PT 	36.133194	91.611500
j101	STL  	VORTAC  	38.860694	90.482361
j101	FARGO	RPRT_PT 	39.721611	89.769278
j101	CAP  	VORTAC  	39.892167	89.625444
j101	PNT  	VOR     	40.821194	88.733500
j101	JOT  	VORTAC  	41.546389	88.318417
j101	OBK  	VORTAC  	42.223806	87.951639
j101	BAE  	VORTAC  	43.116861	88.284361
j101	GRB  	VORTAC  	44.555167	88.194861
j101	BRUSS	COORDN FIX	44.892806	87.527667
j101	SSM  	VORTAC  	46.412056	84.314889
j102	PXR  	VORTAC  	33.433028	111.970194
j102	BOLIC	RPRT_PT 	34.011222	110.351694
j102	ZUN  	VORTAC  	34.965750	109.154500
j102	GUP  	VORTAC  	35.476000	108.872611
j102	PUMPS	RPRT_PT 	36.218667	107.693278
j102	RGINA	RPRT_PT 	36.463056	107.296083
j102	ALS  	VORTAC  	37.349139	105.815556
j102	LAA  	VORTAC  	38.197083	102.687583
j102	RYLIE	RPRT_PT 	38.337444	101.827556
j102	SLN  	VORTAC  	38.925139	97.621361
j103	OMN  	VORTAC  	29.303250	81.112694
j103	BEENO	RPRT_PT 	30.636500	81.220500
j103	MILIE	RPRT_PT 	31.331444	81.171778
j103	SAV  	VORTAC  	32.160583	81.112528
j104	LAX  	VORTAC  	33.933139	118.432028
j104	CIVET	RPRT_PT 	34.034417	117.390889
j104	RUSTT	RPRT_PT 	34.049167	117.240444
j104	PIONE	RPRT_PT 	34.094472	116.738806
j104	TNP  	VORTAC  	34.112222	115.769917
j104	PKE  	VORTAC  	34.102000	114.682083
j104	MESSI	RPRT_PT 	33.799806	113.803111
j104	CULTS	RPRT_PT 	33.584222	113.511167
j104	KOFFA	RPRT_PT 	33.463583	113.348861
j104	GBN  	VORTAC  	32.956278	112.674278
j104	ALMON	RPRT_PT 	32.383583	111.494806
j104	TUS  	VORTAC  	32.095194	110.914861
j104	SSO  	VORTAC  	32.269250	109.263083
j104	TMACK	RPRT_PT 	33.319222	108.045528
j104	ONM  	VORTAC  	34.338889	106.820472
j104	LVS  	VORTAC  	35.657583	105.135583
j104	PUB  	VORTAC  	38.294250	104.429444
j105	DFW  	VORTAC  	32.865917	97.028056
j105	PLATE	RPRT_PT 	34.360750	96.095417
j105	ARDSS	RPRT_PT 	34.854861	95.795361
j105	KLUBB	RPRT_PT 	35.120222	95.466944
j105	RZC  	VORTAC  	36.246444	94.121389
j105	SGF  	VORTAC  	37.355972	93.334056
j105	ULMAN	RPRT_PT 	38.040083	92.697833
j105	ELSTO	RPRT_PT 	38.636222	92.130917
j105	WELTS	RPRT_PT 	39.008139	91.771056
j105	BAYLI	RPRT_PT 	39.739250	91.049222
j105	MAGOO	RPRT_PT 	40.024972	90.761694
j105	NORIS	RPRT_PT 	40.612889	90.160056
j105	BDF  	VORTAC  	41.159722	89.587861
j105	VORIN	RPRT_PT 	41.548000	89.336361
j105	BAE  	VORTAC  	43.116861	88.284361
j106	GEP  	VORTAC  	45.145694	93.373194
j106	TWINZ	RPRT_PT 	45.053056	92.312694
j106	GRB  	VORTAC  	44.555167	88.194861
j106	MONEE	RPRT_PT 	43.241500	84.463444
j106	FNT  	VORTAC  	42.966056	83.741083
j106	TP   	TRNG_PT 	42.379111	82.705583
j106	BROKK	RPRT_PT 	42.331556	81.581972
j106	BEWEL	RPRT_PT 	42.289861	80.761944
j106	JHW  	VOR     	42.188611	79.121278
j106	HOXIE	RPRT_PT 	41.865028	77.852611
j106	LVZ  	VORTAC  	41.272806	75.689472
j106	JENNO	RPRT_PT 	41.152944	75.331417
j106	HARTY	RPRT_PT 	41.071194	75.089889
j106	STW  	VOR     	40.995833	74.869028
j106	LGA  	VOR     	40.783722	73.868611
j107	LAX  	VORTAC  	33.933139	118.432028
j107	CIVET	RPRT_PT 	34.034417	117.390889
j107	RESOR	RPRT_PT 	34.390083	116.961333
j107	HEC  	VORTAC  	34.797028	116.462917
j107	BLD  	VORTAC  	35.995778	114.863583
j107	OVETO	RPRT_PT 	36.460528	114.507917
j107	NORRA	RPRT_PT 	36.759278	114.281139
j107	BERYL	RPRT_PT 	37.900056	113.385694
j107	GEGEE	COORDN FIX	37.966417	113.331306
j107	MLF  	VORTAC  	38.360361	113.013222
j107	OCS  	VORTAC  	41.590222	109.015306
j107	DDY  	VORTAC  	43.090861	106.277028
j107	DPR  	VORTAC  	45.078167	101.715083
j107	HML  	VORTAC  	48.869167	97.117083
j107	VBI  	VORTAC  	49.476944	94.046667
j108	INW  	VORTAC  	35.061611	110.795028
j108	SJN  	VORTAC  	34.424056	109.143528
j108	TCS  	VORTAC  	33.282528	107.280528
j108	GINGR	RPRT_PT 	32.861417	105.588000
j108	INK  	VORTAC  	31.874778	103.243583
j109	ILM  	VORTAC  	34.351611	77.874361
j109	FAK  	VORTAC  	37.528500	77.828222
j109	LDN  	VORTAC  	38.854389	78.205556
j109	SAXTO	COORDN FIX	39.981000	78.322083
j109	LEONI	RPRT_PT 	39.997806	78.323833
j109	MIROY	RPRT_PT 	40.315500	78.357417
j109	MIDST	RPRT_PT 	40.969694	78.427556
j109	WEVEL	RPRT_PT 	41.250306	78.458083
j109	BUF  	VOR     	42.929000	78.646333
j110	OAK  	VORTAC  	37.725917	122.223583
j110	SNS  	VORTAC  	36.663833	121.603194
j110	CZQ  	VORTAC  	36.884306	119.815139
j110	PINNI	RPRT_PT 	36.797833	119.272056
j110	MITEL	RPRT_PT 	36.684444	118.584167
j110	FURNY	RPRT_PT 	36.490139	117.461694
j110	SHADO	RPRT_PT 	36.263750	116.230806
j110	FUZZY	RPRT_PT 	36.200556	115.900250
j110	BLD  	VORTAC  	35.995778	114.863583
j110	LRAIN	RPRT_PT 	36.517778	110.586750
j110	FMN  	VORTAC  	36.748361	108.098944
j110	ALS  	VORTAC  	37.349139	105.815556
j110	GCK  	VORTAC  	37.919083	100.725083
j110	PEABO	RPRT_PT 	38.150278	97.375222
j110	FRACA	RPRT_PT 	38.182278	96.759056
j110	BUM  	VORTAC  	38.272111	94.488222
j110	SCAWT	RPRT_PT 	38.355278	93.977861
j110	ELSTO	RPRT_PT 	38.636222	92.130917
j110	TRAKE	RPRT_PT 	38.691944	91.742750
j110	STL  	VORTAC  	38.860694	90.482361
j110	COWES	RPRT_PT 	39.278111	88.772000
j110	TILMN	RPRT_PT 	39.495556	87.828694
j110	VHP  	VORTAC  	39.814722	86.367583
j110	CREEP	RPRT_PT 	39.920944	84.308667
j110	EMPTY	RPRT_PT 	39.963306	83.186944
j110	BOWRR	RPRT_PT 	39.966111	83.032361
j110	WINTS	RPRT_PT 	40.011139	81.230944
j110	AIR  	VOR     	40.017028	80.817250
j110	SAXTO	COORDN FIX	39.981000	78.322083
j110	VINSE	RPRT_PT 	39.971167	77.955861
j110	LARRI	RPRT_PT 	39.950639	77.298361
j110	KIPPI	RPRT_PT 	39.943861	77.104722
j110	FLIRT	RPRT_PT 	39.928861	76.703972
j110	PENSY	RPRT_PT 	39.907222	76.182528
j110	CYN  	VORTAC  	39.817306	74.431611
j112	BUM  	VORTAC  	38.272111	94.488222
j112	EUNIK	RPRT_PT 	38.195722	93.873722
j112	ULMAN	RPRT_PT 	38.040083	92.697833
j112	CROCK	RPRT_PT 	37.970389	92.199500
j112	FAM  	VORTAC  	37.673444	90.234028
j112	PLESS	RPRT_PT 	37.809639	88.963278
j112	IIU  	VORTAC  	38.103556	85.577472
j113	VKZ  	VOR     	25.751917	80.154444
j113	ARKES	RPRT_PT 	26.577139	80.417667
j113	LLNCH	RPRT_PT 	27.435472	80.695694
j113	DEARY	RPRT_PT 	28.100694	80.914278
j113	DRUDJ	RPRT_PT 	28.713833	81.118278
j113	CRG  	VORTAC  	30.338861	81.509944
j114	DVV  	VORTAC  	39.894694	104.624333
j114	LANDR	RPRT_PT 	40.357639	104.003083
j114	SNY  	VORTAC  	41.096667	102.983000
j114	BENNZ	RPRT_PT 	41.224361	102.342917
j114	YANKI	RPRT_PT 	41.527444	100.734889
j114	NARLY	RPRT_PT 	42.235333	99.210917
j114	ONL  	VORTAC  	42.470500	98.686917
j114	FSD  	VORTAC  	43.649528	96.781167
j114	GEP  	VORTAC  	45.145694	93.373194
j116	SLC  	VORTAC  	40.850250	111.981917
j116	FFU  	VORTAC  	40.274889	111.940528
j116	EKR  	VOR     	40.067472	107.924889
j116	FQF  	VORTAC  	39.690139	104.620972
j118	MEM  	VORTAC  	35.062639	89.981583
j118	SALMS	RPRT_PT 	35.017028	86.784028
j118	GQO  	VORTAC  	34.961278	85.153361
j118	SPA  	VORTAC  	35.033639	81.927056
j119	PIE  	VORTAC  	27.907778	82.684306
j119	FAGAN	RPRT_PT 	29.429333	82.608139
j119	TAY  	VORTAC  	30.504639	82.552917
j121	CRG  	VORTAC  	30.338861	81.509944
j121	MILIE	RPRT_PT 	31.331444	81.171778
j121	CHS  	VORTAC  	32.894306	80.037806
j121	JMACK	RPRT_PT 	33.988417	78.966500
j121	ISO  	VORTAC  	35.370944	77.558333
j121	WEAVR	RPRT_PT 	35.853889	77.134306
j121	ORF  	VORTAC  	36.891889	76.200333
j121	SAWED	RPRT_PT 	37.533472	75.858111
j121	KALDA	RPRT_PT 	37.841944	75.626472
j121	SWL  	VORTAC  	38.056583	75.463917
j121	RADDS	RPRT_PT 	38.648556	75.088472
j121	SIE  	VORTAC  	39.095500	74.800333
j121	AVALO	RPRT_PT 	39.281806	74.514111
j121	BRIGS	RPRT_PT 	39.523528	74.138833
j121	DRIFT	RPRT_PT 	39.814861	73.680417
j121	MANTA	RPRT_PT 	39.901944	73.542111
j121	PLUME	RPRT_PT 	40.118528	73.285556
j121	SHERL	RPRT_PT 	40.255917	73.121583
j121	DUNEE	RPRT_PT 	40.323444	73.040583
j121	SARDI	RPRT_PT 	40.524056	72.798861
j121	SHLEP	RPRT_PT 	40.684861	72.603111
j121	HOFFI	RPRT_PT 	40.800972	72.461694
j121	HTO  	VORTAC  	40.919000	72.316694
j121	SEY  	VOR     	41.167444	71.576083
j121	BURDY	RPRT_PT 	41.955528	70.951889
j121	ENE  	VORTAC  	43.425694	70.613528
j126	LAX  	VORTAC  	33.933139	118.432028
j126	RZS  	VORTAC  	34.509528	119.771000
j126	CEANO	RPRT_PT 	35.369528	120.487806
j126	ROBIE	RPRT_PT 	35.981500	121.009500
j126	SNS  	VORTAC  	36.663833	121.603194
j126	SAC  	VORTAC  	38.443667	121.551611
j126	RBL  	VORTAC  	40.098917	122.236361
j126	OED  	VORTAC  	42.479583	122.912972
j126	EUG  	VORTAC  	44.120889	123.222833
j126	UBG  	VORTAC  	45.353222	122.978167
j126	OLM  	VORTAC  	46.971639	122.901833
j126	YVR  	VORTAC  	49.077333	123.149111
j128	LAX  	VORTAC  	33.933139	118.432028
j128	CIVET	RPRT_PT 	34.034417	117.390889
j128	RUSTT	RPRT_PT 	34.049167	117.240444
j128	EMMEY	RPRT_PT 	34.416000	116.415167
j128	DIKES	RPRT_PT 	34.602889	115.987000
j128	ABREE	RPRT_PT 	34.718917	115.718444
j128	PGS  	VORTAC  	35.624722	113.544472
j128	TBC  	VORTAC  	36.121333	111.269583
j128	LRAIN	RPRT_PT 	36.517778	110.586750
j128	HBU  	VOR     	38.452111	107.039722
j128	FQF  	VORTAC  	39.690139	104.620972
j128	HCT  	VORTAC  	40.454056	100.923583
j128	OBH  	VORTAC  	41.375722	98.353583
j128	DEFIN	RPRT_PT 	41.842333	95.358694
j128	JORDY	RPRT_PT 	42.086472	93.525806
j128	DBQ  	VORTAC  	42.401472	90.709083
j128	COTON	RPRT_PT 	42.319889	89.312167
j128	OBK  	VORTAC  	42.223806	87.951639
j130	MCK  	VOR     	40.203806	100.594222
j130	PWE  	VORTAC  	40.200361	96.206278
j131	SAT  	VORTAC  	29.644028	98.461361
j131	HENLY	RPRT_PT 	30.108056	98.393417
j131	SPURS	RPRT_PT 	30.393472	98.351306
j131	BULLE	RPRT_PT 	31.536222	98.180139
j131	EDNAS	RPRT_PT 	31.618861	98.167639
j131	DFW  	VORTAC  	32.865917	97.028056
j131	TXK  	VORTAC  	33.513861	94.073222
j131	LIT  	VORTAC  	34.677667	92.180500
j131	DEVEN	RPRT_PT 	36.828667	89.324306
j131	PXV  	VORTAC  	37.928333	87.762389
j132	ULW  	VOR     	42.094278	77.024861
j132	DARBO	RPRT_PT 	41.800306	75.951111
j132	CORDS	RPRT_PT 	41.569722	75.139861
j132	HUO  	VOR     	41.409667	74.591611
j134	LAX  	VORTAC  	33.933139	118.432028
j134	SLI  	VORTAC  	33.783306	118.054750
j134	TRM  	VORTAC  	33.628139	116.160194
j134	PKE  	VORTAC  	34.102000	114.682083
j134	DRK  	VORTAC  	34.702583	112.480250
j134	KEYKE	RPRT_PT 	34.949889	111.386917
j134	GUP  	VORTAC  	35.476000	108.872611
j134	CIM  	VORTAC  	36.491389	104.872000
j134	LBL  	VORTAC  	37.044389	100.971194
j134	ICT  	VORTAC  	37.745222	97.583833
j134	DOSOA	RPRT_PT 	38.186694	95.027583
j134	BUM  	VORTAC  	38.272111	94.488222
j134	SCAWT	RPRT_PT 	38.355278	93.977861
j134	ELSTO	RPRT_PT 	38.636222	92.130917
j134	TRAKE	RPRT_PT 	38.691944	91.742750
j134	STL  	VORTAC  	38.860694	90.482361
j134	JIGSY	RPRT_PT 	38.842194	89.119806
j134	CAROL	RPRT_PT 	38.839222	88.971167
j134	JUDDI	RPRT_PT 	38.759389	86.440111
j134	MOSEY	RPRT_PT 	38.709333	85.375639
j134	GBEES	RPRT_PT 	38.698556	85.170250
j134	FLM  	VOR     	38.649500	84.310639
j134	HNN  	VORTAC  	38.754139	82.026139
j134	LAYED	RPRT_PT 	38.763667	81.797639
j134	STEVY	RPRT_PT 	38.819833	80.119278
j134	COLNS	RPRT_PT 	38.840417	79.196889
j134	LDN  	VORTAC  	38.854389	78.205556
j136	ONP  	VORTAC  	44.575361	124.060611
j136	BTG  	VORTAC  	45.747806	122.591528
j136	YKM  	VORTAC  	46.570278	120.444611
j136	GEG  	VORTAC  	47.564944	117.626889
j136	MLP  	VOR     	47.456917	115.646056
j136	HLN  	VORTAC  	46.606833	111.953472
j136	BIL  	VORTAC  	45.808528	108.624583
j136	MBW  	VOR     	41.845528	106.004278
j137	LIT  	VORTAC  	34.677667	92.180500
j137	ARG  	VORTAC  	36.109972	90.953667
j137	FAM  	VORTAC  	37.673444	90.234028
j137	CAP  	VORTAC  	39.892167	89.625444
j138	FST  	VORTAC  	30.952111	102.975722
j138	SHUCK	RPRT_PT 	30.507556	101.292889
j138	CSI  	VORTAC  	29.922333	99.214500
j138	SAT  	VORTAC  	29.644028	98.461361
j138	SEEDS	RPRT_PT 	29.658861	97.249694
j138	HUB  	VOR     	29.650250	95.278944
j138	WEEVE	RPRT_PT 	29.840167	94.459750
j138	LCH  	VORTAC  	30.141500	93.105556
j138	BURBN	RPRT_PT 	30.463472	90.674472
j138	SJI  	VORTAC  	30.726000	88.359278
j140	FAR  	VORTAC  	46.753389	96.851333
j140	DLH  	VORTAC  	46.802167	92.202861
j140	SSM  	VORTAC  	46.412056	84.314889
j141	ELP  	VORTAC  	31.815917	106.281889
j141	KEYLO	RPRT_PT 	30.987056	105.388083
j142	ONM  	VORTAC  	34.338889	106.820472
j142	ACH  	VORTAC  	35.111722	105.039944
j142	BGD  	VORTAC  	35.807056	101.382139
j143	PYE  	VORTAC  	38.079750	122.867833
j143	ENI  	VORTAC  	39.053222	123.274194
j143	RBG  	VOR     	43.182417	123.352250
j143	EUG  	VORTAC  	44.120889	123.222833
j143	LTJ  	VORTAC  	45.713556	121.100833
j143	GEG  	VORTAC  	47.564944	117.626889
j144	OBH  	VORTAC  	41.375722	98.353583
j144	DSM  	VORTAC  	41.437583	93.648583
j144	DBQ  	VORTAC  	42.401472	90.709083
j145	ODF  	VORTAC  	34.695861	83.297667
j145	KONGO	RPRT_PT 	37.505444	82.136778
j145	HVQ  	VORTAC  	38.349667	81.769917
j145	HACKS	RPRT_PT 	39.129417	81.093028
j145	LUISE	RPRT_PT 	39.574250	80.698528
j145	BURGS	RPRT_PT 	39.698556	80.586472
j145	EWC  	VORTAC  	40.825194	80.211556
j146	LAX  	VORTAC  	33.933139	118.432028
j146	DAG  	VORTAC  	34.962444	116.578167
j146	CLARR	RPRT_PT 	35.675778	115.679639
j146	LAS  	VORTAC  	36.079694	115.159806
j146	ISAAK	RPRT_PT 	36.375528	114.190861
j146	NOOTN	RPRT_PT 	36.625722	113.344528
j146	DVC  	VORTAC  	37.808750	108.931278
j146	HBU  	VOR     	38.452111	107.039722
j146	GLD  	VORTAC  	39.387861	101.692306
j146	LNK  	VORTAC  	40.923778	96.742028
j146	CNOTA	RPRT_PT 	41.434111	92.490139
j146	IOW  	VORTAC  	41.518972	91.613250
j146	VORIN	RPRT_PT 	41.548000	89.336361
j146	JOT  	VORTAC  	41.546389	88.318417
j146	GIJ  	VORTAC  	41.768611	86.318389
j146	PLAIN	RPRT_PT 	41.777750	85.206667
j146	GERBS	RPRT_PT 	41.777750	84.425056
j146	IDEAS	RPRT_PT 	41.771444	83.551833
j146	CXR  	VOR     	41.516917	81.163222
j146	TEESY	RPRT_PT 	41.421111	80.111806
j146	MIGET	RPRT_PT 	41.295111	78.869528
j146	WEVEL	RPRT_PT 	41.250306	78.458083
j146	ETG  	VORTAC  	41.214944	78.142750
j146	MIP  	VORTAC  	41.023389	76.665306
j146	FJC  	VORTAC  	40.726694	75.454750
j146	JFK  	VOR     	40.632889	73.771389
j147	BKW  	VORTAC  	37.780306	81.123472
j147	BOGGE	RPRT_PT 	37.977972	80.411444
j147	RHODE	RPRT_PT 	38.255056	79.379028
j147	CSN  	VORTAC  	38.641222	77.865528
j148	OAL  	VORTAC  	38.003250	117.770444
j148	DTA  	VORTAC  	39.302306	112.505556
j148	MTU  	VORTAC  	40.144972	110.127639
j148	CYS  	VORTAC  	41.210944	104.772917
j148	HANKI	RPRT_PT 	41.631972	102.930139
j148	ONL  	VORTAC  	42.470500	98.686917
j148	MCW  	VORTAC  	43.094750	93.329861
j149	AML  	VORTAC  	38.934583	77.466722
j149	GINYA	RPRT_PT 	38.943111	77.680056
j149	SINDE	RPRT_PT 	39.004833	80.089306
j149	GEFFS	RPRT_PT 	39.013833	80.813889
j149	HACKS	RPRT_PT 	39.129417	81.093028
j149	SUMET	RPRT_PT 	39.300194	81.510278
j149	EMPTY	RPRT_PT 	39.963306	83.186944
j149	MECAN	RPRT_PT 	40.086167	83.508222
j149	ROD  	VORTAC  	40.287806	84.043139
j149	FWA  	VORTAC  	40.979083	85.188056
j150	GVE  	VORTAC  	38.013556	78.152944
j150	OTT  	VORTAC  	38.705861	76.744750
j150	GRACO	RPRT_PT 	38.941611	76.199778
j150	AGARD	RPRT_PT 	39.043583	76.069750
j150	BROSS	RPRT_PT 	39.191222	75.880500
j150	OOD  	VORTAC  	39.636028	75.303028
j150	CYN  	VORTAC  	39.817306	74.431611
j150	TP   	TRNG_PT 	39.927944	73.889194
j150	HTO  	VORTAC  	40.919000	72.316694
j150	MONTT	RPRT_PT 	41.181611	71.398667
j150	TP   	TRNG_PT 	41.253028	71.143194
j150	LFV  	VOR     	42.017167	70.037278
j150	STOOL	RPRT_PT 	42.142806	68.749778
j151	CTY  	VORTAC  	29.599028	83.048722
j151	CAPPS	RPRT_PT 	30.545333	83.905000
j151	NEDDY	RPRT_PT 	31.064167	84.383778
j151	WYATT	RPRT_PT 	31.431667	84.727139
j151	VUZ  	VORTAC  	33.670194	86.899806
j151	TP   	TRNG_PT 	35.495389	87.942722
j151	TIGRS	RPRT_PT 	36.453500	88.929028
j151	DEVEN	RPRT_PT 	36.828667	89.324306
j151	FAM  	VORTAC  	37.673444	90.234028
j151	STL  	VORTAC  	38.860694	90.482361
j151	TWAIN	RPRT_PT 	39.691111	91.465333
j151	COLIE	RPRT_PT 	40.280583	92.183861
j151	CHASY	RPRT_PT 	40.693944	92.698639
j151	JAVAS	RPRT_PT 	40.765611	92.788806
j151	DSM  	VORTAC  	41.437583	93.648583
j151	ONL  	VORTAC  	42.470500	98.686917
j151	RAP  	VORTAC  	43.976056	103.012306
j151	BIL  	VORTAC  	45.808528	108.624583
j151	JAPER	RPRT_PT 	45.664500	110.988639
j151	HIA  	VORTAC  	45.861778	112.169611
j152	ROD  	VORTAC  	40.287806	84.043139
j152	BLISS	RPRT_PT 	40.327417	81.972694
j152	AVERE	RPRT_PT 	40.331028	80.057250
j152	JST  	VORTAC  	40.316750	78.834167
j152	MIROY	RPRT_PT 	40.315500	78.357417
j152	COFAX	RPRT_PT 	40.313000	77.966944
j152	LOMON	RPRT_PT 	40.308056	77.483389
j152	HAR  	VORTAC  	40.302250	77.069556
j153	REO  	VORTAC  	42.590556	117.868167
j153	BKE  	VOR     	44.840583	117.807861
j153	BEAMO	RPRT_PT 	45.314389	117.777667
j153	GEG  	VORTAC  	47.564944	117.626889
j154	BAM  	VORTAC  	40.569139	116.922250
j154	SPRUZ	RPRT_PT 	40.677278	114.851222
j154	BVL  	VORTAC  	40.726111	113.757417
j154	SLC  	VORTAC  	40.850250	111.981917
j154	OCS  	VORTAC  	41.590222	109.015306
j154	ALPOE	RPRT_PT 	40.958000	106.315722
j154	AUTIM	RPRT_PT 	40.755111	105.512278
j154	RAMMS	RPRT_PT 	40.491194	105.236861
j154	DVV  	VORTAC  	39.894694	104.624333
j154	DANDD	RPRT_PT 	39.397500	103.938611
j154	SELLS	RPRT_PT 	38.826056	103.168444
j154	RYLIE	RPRT_PT 	38.337444	101.827556
j154	GCK  	VORTAC  	37.919083	100.725083
j156	ILC  	VORTAC  	38.250194	114.394222
j156	EKR  	VOR     	40.067472	107.924889
j157	MTU  	VORTAC  	40.144972	110.127639
j157	LAR  	VORTAC  	41.337861	105.720944
j157	BFF  	VORTAC  	41.894167	103.482028
j157	RAP  	VORTAC  	43.976056	103.012306
j158	MVA  	VORTAC  	38.565306	118.032833
j158	LCU  	VORTAC  	41.362944	113.840611
j158	MLD  	VOR     	42.199889	112.451222
j158	TP   	TRNG_PT 	42.286556	108.192194
j158	DDY  	VORTAC  	43.090861	106.277028
j158	RAP  	VORTAC  	43.976056	103.012306
j158	ABR  	VOR     	45.417389	98.368722
j159	BTG  	VORTAC  	45.747806	122.591528
j159	DSD  	VORTAC  	44.252778	121.303528
j161	ZUN  	VORTAC  	34.965750	109.154500
j161	FMN  	VORTAC  	36.748361	108.098944
j162	DJB  	VORTAC  	41.358083	82.161944
j162	MAINE	RPRT_PT 	40.893361	81.688000
j162	SPOOL	RPRT_PT 	40.429694	81.223639
j162	AIR  	VOR     	40.017028	80.817250
j162	MGW  	VORTAC  	39.556694	79.860389
j162	BAABY	RPRT_PT 	39.516333	79.346000
j162	LIZIO	RPRT_PT 	39.498861	79.132111
j162	MUMSY	RPRT_PT 	39.413250	78.147250
j162	MRB  	VORTAC  	39.385583	77.848361
j163	BKE  	VOR     	44.840583	117.807861
j163	BOI  	VORTAC  	43.552806	116.192139
j163	PIH  	VORTAC  	42.870389	112.652222
j163	OCS  	VORTAC  	41.590222	109.015306
j163	CHE  	VOR     	40.520083	107.304889
j165	CHS  	VORTAC  	32.894306	80.037806
j165	STOSH	RPRT_PT 	36.364528	78.024250
j165	RIC  	VORTAC  	37.502333	77.320278
j166	SSO  	VORTAC  	32.269250	109.263083
j166	TCS  	VORTAC  	33.282528	107.280528
j166	CME  	VORTAC  	33.337500	104.621250
j166	DUMPS	RPRT_PT 	33.796778	100.679333
j166	SPS  	VORTAC  	33.987250	98.593500
j168	SPS  	VORTAC  	33.987250	98.593500
j168	LAA  	VORTAC  	38.197083	102.687583
j169	LAX  	VORTAC  	33.933139	118.432028
j169	SLI  	VORTAC  	33.783306	118.054750
j169	TRM  	VORTAC  	33.628139	116.160194
j169	BLH  	VORTAC  	33.596056	114.761194
j169	SALOM	RPRT_PT 	33.516194	113.888889
j169	KOFFA	RPRT_PT 	33.463583	113.348861
j169	TFD  	VORTAC  	32.885861	111.908722
j170	CZI  	VOR     	43.999722	106.435722
j170	DDY  	VORTAC  	43.090861	106.277028
j170	MBW  	VOR     	41.845528	106.004278
j171	TBE  	VORTAC  	37.258667	103.600056
j171	TODDE	RPRT_PT 	38.252139	103.616528
j171	HGO  	VORTAC  	38.815000	103.626056
j173	SLC  	VORTAC  	40.850250	111.981917
j173	EKR  	VOR     	40.067472	107.924889
j174	CRG  	VORTAC  	30.338861	81.509944
j174	MILIE	RPRT_PT 	31.331444	81.171778
j174	CHS  	VORTAC  	32.894306	80.037806
j174	ILM  	VORTAC  	34.351611	77.874361
j174	DIW  	RBN     	34.568528	77.452944
j174	CLAPY	RPRT_PT 	35.594750	76.909556
j174	GILMA	RPRT_PT 	35.976722	76.703361
j174	EDDYS	RPRT_PT 	36.440417	76.450111
j174	ORF  	VORTAC  	36.891889	76.200333
j174	SAWED	RPRT_PT 	37.533472	75.858111
j174	KALDA	RPRT_PT 	37.841944	75.626472
j174	SWL  	VORTAC  	38.056583	75.463917
j174	WARNN	RPRT_PT 	38.750111	74.732944
j174	ZIZZI	RPRT_PT 	38.940694	74.528972
j174	EMJAY	RPRT_PT 	40.093056	73.261750
j174	GEDIC	RPRT_PT 	40.146167	73.201944
j174	RIFLE	RPRT_PT 	40.690056	72.581917
j174	HTO  	VORTAC  	40.919000	72.316694
j174	MONTT	RPRT_PT 	41.181611	71.398667
j174	TP   	TRNG_PT 	41.253028	71.143194
j174	LFV  	VOR     	42.017167	70.037278
j174	HERIN	RPRT_PT 	42.002722	67.790611
j175	CYS  	VORTAC  	41.210944	104.772917
j175	LAR  	VORTAC  	41.337861	105.720944
j175	DBS  	VORTAC  	44.088861	112.209333
j177	IAH  	VORTAC  	29.956944	95.345722
j177	HUB  	VOR     	29.650250	95.278944
j177	PSX  	VORTAC  	28.764417	96.306167
j177	KANNA	RPRT_PT 	26.000361	97.000250
j178	FWA  	VORTAC  	40.979083	85.188056
j178	APE  	VORTAC  	40.151083	82.588306
j180	IAH  	VORTAC  	29.956944	95.345722
j180	DAS  	VORTAC  	30.189694	94.644972
j180	CLUBS	RPRT_PT 	30.766222	94.259139
j180	TBEND	RPRT_PT 	31.198583	93.966250
j180	TURNN	RPRT_PT 	31.680750	93.635889
j180	STAGE	RPRT_PT 	32.725056	93.048556
j180	ELD  	VORTAC  	33.256167	92.743944
j180	LIT  	VORTAC  	34.677667	92.180500
j181	DFW  	VORTAC  	32.865917	97.028056
j181	OKM  	VOR     	35.693111	95.866000
j181	EOS  	VOR     	36.842417	94.435694
